Date,Gemini,GDAX,Coinbase,Kraken,Poloniex,Bitstamp
2018-04-11 09-AM,6855.3,6854,6854,6867.1,6864.22,6864.22
2018-04-11 08-AM,6836.56,6844.38,6844.38,6848.7,6844.2,6844.2
2018-04-11 07-AM,6841.11,6839.99,6839.99,6851.7,6856.71,6856.71
2018-04-11 06-AM,6827.11,6826.72,6826.72,6822.7,6823.7,6823.7
2018-04-11 05-AM,6829.57,6827.98,6827.98,6832.1,6842.58,6842.58
2018-04-11 04-AM,6820.83,6818,6818,6835.4,6825.74,6825.74
2018-04-11 03-AM,6840.7,6840,6840,6839,6844.2,6844.2
2018-04-11 02-AM,6841.5,6836,6836,6840.2,6836,6836
2018-04-11 01-AM,6850,6837.5,6837.5,6850,6854.99,6854.99
2018-04-11 12-AM,6830.68,6824.99,6824.99,6830,6835.67,6835.67
2018-04-10 11-PM,6791.93,6790.99,6790.99,6785.4,6805.19,6805.19
2018-04-10 10-PM,6852.98,6841.52,6841.52,6850,6849.66,6849.66
2018-04-10 09-PM,6834.07,6835.98,6835.98,6849.1,6853.7,6853.7
2018-04-10 08-PM,6841.69,6847.36,6847.36,6849.5,6849.66,6849.66
2018-04-10 07-PM,6831.24,6838,6838,6840,6840.79,6840.79
2018-04-10 06-PM,6852.98,6859.09,6859.09,6856.9,6859,6859
2018-04-10 05-PM,6832.12,6837.91,6837.91,6834.2,6836.02,6836.02
2018-04-10 04-PM,6828.43,6821,6821,6823.7,6821.48,6821.48
2018-04-10 03-PM,6748.24,6751.23,6751.23,6750.4,6758,6758
2018-04-10 02-PM,6752.45,6754.17,6754.17,6760,6753.61,6753.61
2018-04-10 01-PM,6748.97,6751.92,6751.92,6760.8,6760,6760
2018-04-10 12-PM,6730.5,6740,6740,6738.1,6739.21,6739.21
2018-04-10 11-AM,6720,6720,6720,6718,6726.45,6726.45
2018-04-10 10-AM,6772.99,6769.99,6769.99,6779.6,6771.08,6771.08
2018-04-10 09-AM,6734.18,6734.99,6734.99,6734.2,6738.17,6738.17
2018-04-10 08-AM,6723.34,6725.95,6725.95,6722,6723.31,6723.31
2018-04-10 07-AM,6708.26,6705.56,6705.56,6702.4,6717.78,6717.78
2018-04-10 06-AM,6760,6757.45,6757.45,6765,6754.23,6754.23
2018-04-10 05-AM,6762.84,6760.24,6760.24,6752.9,6754.56,6754.56
2018-04-10 04-AM,6793.44,6789,6789,6787.8,6783.11,6783.11
2018-04-10 03-AM,6739.99,6741.35,6741.35,6736,6736,6736
2018-04-10 02-AM,6735.79,6728.53,6728.53,6729.5,6720.25,6720.25
2018-04-10 01-AM,6770.01,6766.98,6766.98,6761.3,6769.8,6769.8
2018-04-10 12-AM,6771.01,6771.13,6771.13,6773.4,6780.1,6780.1
2018-04-09 11-PM,6699.88,6693,6693,6690.1,6693.25,6693.25
2018-04-09 10-PM,6716.5,6713.9,6713.9,6702.4,6710.1,6710.1
2018-04-09 09-PM,6659.53,6665.67,6665.67,6666,6653.91,6653.91
2018-04-09 08-PM,6670,6677.5,6677.5,6673,6674.46,6674.46
2018-04-09 07-PM,6748.01,6747.58,6747.58,6745.1,6742.1,6742.1
2018-04-09 06-PM,6736.41,6735.52,6735.52,6733.8,6728.24,6728.24
2018-04-09 05-PM,6740.47,6737.67,6737.67,6739.1,6744,6744
2018-04-09 04-PM,6730,6724.01,6724.01,6726.9,6722.24,6722.24
2018-04-09 03-PM,6736.71,6742,6742,6738.6,6735.84,6735.84
2018-04-09 02-PM,6735.94,6736.93,6736.93,6731,6724.3,6724.3
2018-04-09 01-PM,6749.06,6749.51,6749.51,6744.9,6751.37,6751.37
2018-04-09 12-PM,6753.39,6755,6755,6747.1,6751.47,6751.47
2018-04-09 11-AM,6783,6784.99,6784.99,6774.5,6781,6781
2018-04-09 10-AM,7083.84,7081.05,7081.05,7085.1,7080,7080
2018-04-09 09-AM,7160,7165.01,7165.01,7115.9,7164.99,7164.99
2018-04-09 08-AM,7124.58,7120.89,7120.89,7138.4,7124.4,7124.4
2018-04-09 07-AM,7118,7118,7118,7125,7119,7119
2018-04-09 06-AM,7106.34,7103.32,7103.32,7111,7101.17,7101.17
2018-04-09 05-AM,7134.97,7135.13,7135.13,7148.8,7133,7133
2018-04-09 04-AM,7128.1,7119.99,7119.99,7131.9,7127.34,7127.34
2018-04-09 03-AM,7117.17,7110,7110,7119,7110.75,7110.75
2018-04-09 02-AM,7113.51,7110.99,7110.99,7123.4,7111.03,7111.03
2018-04-09 01-AM,7060.01,7055.1,7055.1,7058.7,7057.22,7057.22
2018-04-09 12-AM,7022.72,7020.01,7020.01,7014.5,7027.26,7027.26
2018-04-08 11-PM,7025.01,7020.93,7020.93,7016.8,7033.12,7033.12
2018-04-08 10-PM,6987.09,6991.35,6991.35,6986.7,7005.12,7005.12
2018-04-08 09-PM,6949.99,6957.3,6957.3,6939.4,6953.82,6953.82
2018-04-08 08-PM,6979.98,6989,6989,6976.5,6990,6990
2018-04-08 07-PM,6995.9,6994.01,6994.01,6985,6989.69,6989.69
2018-04-08 06-PM,6989.56,6980,6980,6977.6,6992.28,6992.28
2018-04-08 05-PM,6979,6990,6990,6970,6990,6990
2018-04-08 04-PM,7038.77,7037.02,7037.02,7036.7,7045.91,7045.91
2018-04-08 03-PM,7032.06,7030.46,7030.46,7036.3,7020,7020
2018-04-08 02-PM,7053,7059.95,7059.95,7060,7059.71,7059.71
2018-04-08 01-PM,7080.56,7080,7080,7083.7,7082.8,7082.8
2018-04-08 12-PM,7092.53,7099.97,7099.97,7094,7088.42,7088.42
2018-04-08 11-AM,6983.03,6980.01,6980.01,6981,6985.78,6985.78
2018-04-08 10-AM,6992.33,6991.91,6991.91,6985,6992.6,6992.6
2018-04-08 09-AM,6963.01,6958.01,6958.01,6950.5,6967.7,6967.7
2018-04-08 08-AM,6941.08,6940.56,6940.56,6939.1,6934.6,6934.6
2018-04-08 07-AM,6924.76,6919,6919,6922.3,6920,6920
2018-04-08 06-AM,6947.48,6944.04,6944.04,6941.2,6943.31,6943.31
2018-04-08 05-AM,6969.77,6969,6969,6970,6972.88,6972.88
2018-04-08 04-AM,6968.14,6958.85,6958.85,6968.7,6964.61,6964.61
2018-04-08 03-AM,6945.18,6936.99,6936.99,6939.7,6949.98,6949.98
2018-04-08 02-AM,6939.09,6942,6942,6939,6948.41,6948.41
2018-04-08 01-AM,6955.52,6964.36,6964.36,6955,6968.39,6968.39
2018-04-08 12-AM,6895.99,6894.01,6894.01,6893.1,6904.9,6904.9
2018-04-07 11-PM,6934.48,6930.03,6930.03,6928,6936.79,6936.79
2018-04-07 10-PM,6969.6,6969.22,6969.22,6975,6972.19,6972.19
2018-04-07 09-PM,7000,7002.02,7002.02,7010.8,7002.9,7002.9
2018-04-07 08-PM,6987.48,6988,6988,6990,6996.97,6996.97
2018-04-07 07-PM,6990,6981.95,6981.95,6998.5,6996.38,6996.38
2018-04-07 06-PM,7005.52,7003.99,7003.99,7007.9,7005.2,7005.2
2018-04-07 05-PM,7026.05,7019.97,7019.97,7016,7030.59,7030.59
2018-04-07 04-PM,7000.61,7001.01,7001.01,7006,7004.3,7004.3
2018-04-07 03-PM,6859.25,6852.75,6852.75,6856,6863.58,6863.58
2018-04-07 02-PM,6846.43,6838.44,6838.44,6846.1,6842.13,6842.13
2018-04-07 01-PM,6864.94,6869,6869,6874.9,6872.99,6872.99
2018-04-07 12-PM,6853.76,6860.99,6860.99,6870,6866.52,6866.52
2018-04-07 11-AM,6862.86,6862.01,6862.01,6858.9,6864.3,6864.3
2018-04-07 10-AM,6854.4,6857.19,6857.19,6860,6857.6,6857.6
2018-04-07 09-AM,6880.27,6875,6875,6881,6875.02,6875.02
2018-04-07 08-AM,6855.88,6855,6855,6863.3,6866.01,6866.01
2018-04-07 07-AM,6865.02,6862.43,6862.43,6876,6864.76,6864.76
2018-04-07 06-AM,6847.27,6846.01,6846.01,6847.6,6846.68,6846.68
2018-04-07 05-AM,6849.68,6842.4,6842.4,6843.9,6852,6852
2018-04-07 04-AM,6592.94,6850,6850,6857.8,6860.15,6860.15
2018-04-07 03-AM,6592.94,6833,6833,6835.3,6832.62,6832.62
2018-04-07 02-AM,6592.94,6837,6837,6842.3,6837.87,6837.87
2018-04-07 01-AM,6592.94,6639.77,6639.77,6638.9,6635.27,6635.27
2018-04-07 12-AM,6592.94,6619.01,6619.01,6616.2,6618.33,6618.33
2018-04-06 11-PM,6564.06,6551,6551,6525.3,6547.13,6547.13
2018-04-06 10-PM,6619,6625,6625,6594.6,6607.15,6607.15
2018-04-06 09-PM,6610.46,6605,6605,6600,6608.29,6608.29
2018-04-06 08-PM,6615.65,6620,6620,6619,6619.36,6619.36
2018-04-06 07-PM,6598.79,6599,6599,6590,6606.58,6606.58
2018-04-06 06-PM,6612.28,6617.52,6617.52,6609.9,6613.9,6613.9
2018-04-06 05-PM,6604,6612.22,6612.22,6609.8,6618.83,6618.83
2018-04-06 04-PM,6597.02,6594.58,6594.58,6594,6603.09,6603.09
2018-04-06 03-PM,6599.5,6602.95,6602.95,6593.1,6595.43,6595.43
2018-04-06 02-PM,6624.54,6625.11,6625.11,6610,6627.74,6627.74
2018-04-06 01-PM,6604.04,6605.01,6605.01,6604.5,6610.28,6610.28
2018-04-06 12-PM,6619.57,6616.17,6616.17,6615.7,6622.34,6622.34
2018-04-06 11-AM,6513.69,6518.89,6518.89,6505.8,6516.18,6516.18
2018-04-06 10-AM,6588.47,6586.37,6586.37,6580,6579.92,6579.92
2018-04-06 09-AM,6600.49,6606.66,6606.66,6600.9,6608.47,6608.47
2018-04-06 08-AM,6633.48,6628.99,6628.99,6624.7,6635.53,6635.53
2018-04-06 07-AM,6578.42,6577.19,6577.19,6567.4,6577.26,6577.26
2018-04-06 06-AM,6766.74,6770.01,6770.01,6759.8,6766.56,6766.56
2018-04-06 05-AM,6800,6792.99,6792.99,6788.7,6795.03,6795.03
2018-04-06 04-AM,6769.44,6767.1,6767.1,6759.2,6769.39,6769.39
2018-04-06 03-AM,6779.23,6774.6,6774.6,6771.3,6778.49,6778.49
2018-04-06 02-AM,6797.94,6797.69,6797.69,6787.2,6803,6803
2018-04-06 01-AM,6805.87,6812,6812,6800,6812.6,6812.6
2018-04-06 12-AM,6777,6785.85,6785.85,6763.5,6771.69,6771.69
2018-04-05 11-PM,6821.43,6820,6820,6820,6836.76,6836.76
2018-04-05 10-PM,6723.49,6726.59,6726.59,6720,6717.24,6717.24
2018-04-05 09-PM,6740.07,6753.99,6753.99,6742.5,6752.4,6752.4
2018-04-05 08-PM,6756.31,6767.67,6767.67,6751.9,6772,6772
2018-04-05 07-PM,6696.64,6694.99,6694.99,6691.7,6701.07,6701.07
2018-04-05 06-PM,6699.53,6704,6704,6689.6,6696.52,6696.52
2018-04-05 05-PM,6718.08,6720.82,6720.82,6707.9,6717.7,6717.7
2018-04-05 04-PM,6746.36,6741.05,6741.05,6746.6,6749.06,6749.06
2018-04-05 03-PM,6763.47,6765.01,6765.01,6751.6,6769.58,6769.58
2018-04-05 02-PM,6848.23,6843,6843,6838,6850.09,6850.09
2018-04-05 01-PM,6665.99,6669.01,6669.01,6657,6676,6676
2018-04-05 12-PM,6785.01,6790.64,6790.64,6783.6,6798.01,6798.01
2018-04-05 11-AM,6789.99,6792,6792,6782.5,6799.47,6799.47
2018-04-05 10-AM,6852.15,6844,6844,6849.6,6855.3,6855.3
2018-04-05 09-AM,6870.2,6872.12,6872.12,6857.8,6878,6878
2018-04-05 08-AM,6795.44,6786,6786,6778.6,6792.3,6792.3
2018-04-05 07-AM,6757.34,6747.98,6747.98,6741,6750.99,6750.99
2018-04-05 06-AM,6853.07,6843.02,6843.02,6842.4,6858.82,6858.82
2018-04-05 05-AM,6788.25,6780.02,6780.02,6777.5,6792.73,6792.73
2018-04-05 04-AM,6775.71,6767.46,6767.46,6754.8,6776.64,6776.64
2018-04-05 03-AM,6603.97,6609.99,6609.99,6594,6610.01,6610.01
2018-04-05 02-AM,6600.43,6595,6595,6598.2,6612.01,6612.01
2018-04-05 01-AM,6686.67,6697.1,6697.1,6690.2,6694.45,6694.45
2018-04-05 12-AM,6794.31,6791.68,6791.68,6790.4,6799.95,6799.95
2018-04-04 11-PM,6758.51,6756.01,6756.01,6753.8,6762.3,6762.3
2018-04-04 10-PM,6820.27,6824.82,6824.82,6817,6820.21,6820.21
2018-04-04 09-PM,6845.5,6832.99,6832.99,6833,6830,6830
2018-04-04 08-PM,6861.83,6856,6856,6869,6855.71,6855.71
2018-04-04 07-PM,6833.18,6825,6825,6841.1,6833.36,6833.36
2018-04-04 06-PM,6839.69,6845.9,6845.9,6836.8,6845.29,6845.29
2018-04-04 05-PM,6888,6888,6888,6884.9,6896.63,6896.63
2018-04-04 04-PM,6780.57,6785.21,6785.21,6787.8,6785.7,6785.7
2018-04-04 03-PM,6868.5,6864.96,6864.96,6865.9,6865.56,6865.56
2018-04-04 02-PM,7073.81,7072.92,7072.92,7067.8,7080.18,7080.18
2018-04-04 01-PM,7055,7061.01,7061.01,7054.6,7054.81,7054.81
2018-04-04 12-PM,7073.33,7067.62,7067.62,7063,7076.08,7076.08
2018-04-04 11-AM,7096,7095.01,7095.01,7094.2,7090.84,7090.84
2018-04-04 10-AM,7091.7,7085.67,7085.67,7075,7085,7085
2018-04-04 09-AM,7303.37,7299.99,7299.99,7296,7305.79,7305.79
2018-04-04 08-AM,7326.6,7321.21,7321.21,7317.4,7313.61,7313.61
2018-04-04 07-AM,7356.9,7352.69,7352.69,7346.1,7348.81,7348.81
2018-04-04 06-AM,7364.2,7357,7357,7362,7361.08,7361.08
2018-04-04 05-AM,7310,7299.91,7299.91,7309.2,7313.32,7313.32
2018-04-04 04-AM,7296.06,7291.99,7291.99,7300,7297.66,7297.66
2018-04-04 03-AM,7306.67,7296.35,7296.35,7292,7288.47,7288.47
2018-04-04 02-AM,7330,7334,7334,7328,7333.04,7333.04
2018-04-04 01-AM,7403.15,7407.8,7407.8,7405.2,7400,7400
2018-04-04 12-AM,7418.53,7424.9,7424.9,7414.8,7416.27,7416.27
2018-04-03 11-PM,7397.75,7392.48,7392.48,7391.9,7390.67,7390.67
2018-04-03 10-PM,7435.62,7429.46,7429.46,7434.9,7422.6,7422.6
2018-04-03 09-PM,7399.51,7399.01,7399.01,7410,7399.61,7399.61
2018-04-03 08-PM,7468.38,7463.18,7463.18,7467.5,7470,7470
2018-04-03 07-PM,7475.99,7465.46,7465.46,7499.1,7470.15,7470.15
2018-04-03 06-PM,7423.77,7425,7425,7422,7420,7420
2018-04-03 05-PM,7392.72,7403,7403,7401.1,7403.88,7403.88
2018-04-03 04-PM,7381.39,7390,7390,7395,7385.45,7385.45
2018-04-03 03-PM,7354.89,7352.99,7352.99,7357,7364.62,7364.62
2018-04-03 02-PM,7334,7336.06,7336.06,7336.9,7332,7332
2018-04-03 01-PM,7357.44,7367.62,7367.62,7369.2,7357.99,7357.99
2018-04-03 12-PM,7301.98,7307.01,7307.01,7305.3,7298.1,7298.1
2018-04-03 11-AM,7303,7313.62,7313.62,7309.6,7313.31,7313.31
2018-04-03 10-AM,7363.03,7363.77,7363.77,7374.8,7360.01,7360.01
2018-04-03 09-AM,7342.98,7339.99,7339.99,7350.4,7353.35,7353.35
2018-04-03 08-AM,7394.98,7410.54,7410.54,7403,7392.38,7392.38
2018-04-03 07-AM,7337.11,7345.05,7345.05,7344,7330,7330
2018-04-03 06-AM,7332.93,7337,7337,7332.9,7331.42,7331.42
2018-04-03 05-AM,7351.36,7370,7370,7364.9,7363.79,7363.79
2018-04-03 04-AM,7187.64,7194,7194,7183.2,7179.83,7179.83
2018-04-03 03-AM,7179.99,7206.56,7206.56,7184.5,7198.98,7198.98
2018-04-03 02-AM,7033.17,7034.01,7034.01,7030,7033.65,7033.65
2018-04-03 01-AM,7029.97,7030,7030,7024.8,7020,7020
2018-04-03 12-AM,7049.99,7045.01,7045.01,7054.7,7052.76,7052.76
2018-04-02 11-PM,7032.41,7032.35,7032.35,7031.4,7031.76,7031.76
2018-04-02 10-PM,6978.47,6975.01,6975.01,6975.1,6978.11,6978.11
2018-04-02 09-PM,6930,6922.99,6922.99,6930,6936.75,6936.75
2018-04-02 08-PM,6987.54,6979.99,6979.99,6990,6977.24,6977.24
2018-04-02 07-PM,6975,6967.91,6967.91,6970.2,6967.46,6967.46
2018-04-02 06-PM,6984.76,6981.17,6981.17,6990.1,6985.8,6985.8
2018-04-02 05-PM,7015.67,7013,7013,7007.7,7005.13,7005.13
2018-04-02 04-PM,7030,7030,7030,7020,7021.61,7021.61
2018-04-02 03-PM,6917.57,6920,6920,6910.4,6918.19,6918.19
2018-04-02 02-PM,7008.96,7013.95,7013.95,7009.2,7009.75,7009.75
2018-04-02 01-PM,7001.99,7010.01,7010.01,6997,7008.09,7008.09
2018-04-02 12-PM,7040,7036.99,7036.99,7044.1,7039.72,7039.72
2018-04-02 11-AM,7052.73,7064.71,7064.71,7056.5,7062.99,7062.99
2018-04-02 10-AM,7057.73,7050,7050,7069,7058.86,7058.86
2018-04-02 09-AM,7060.12,7059.99,7059.99,7069.9,7060,7060
2018-04-02 08-AM,7059.98,7059.99,7059.99,7071,7055.56,7055.56
2018-04-02 07-AM,6896.66,6895,6895,6883.1,6889.59,6889.59
2018-04-02 06-AM,6900.01,6893,6893,6902.1,6890.73,6890.73
2018-04-02 05-AM,6890.25,6884.99,6884.99,6891.8,6880.83,6880.83
2018-04-02 04-AM,6988.89,6992.01,6992.01,7000,6991.58,6991.58
2018-04-02 03-AM,6975.4,6978,6978,6969.5,6974.93,6974.93
2018-04-02 02-AM,6925.39,6939,6939,6934.3,6932.5,6932.5
2018-04-02 01-AM,6987.01,6985,6985,6982.4,7000.01,7000.01
2018-04-02 12-AM,6811.02,6816.01,6816.01,6810,6813.52,6813.52
2018-04-01 11-PM,6813.63,6816.05,6816.05,6814.5,6821.58,6821.58
2018-04-01 10-PM,6829.25,6828.35,6828.35,6825,6820,6820
2018-04-01 09-PM,6891.49,6887.79,6887.79,6898.1,6891,6891
2018-04-01 08-PM,6904.25,6910,6910,6897.5,6910.39,6910.39
2018-04-01 07-PM,6834.68,6827.99,6827.99,6815.9,6818.64,6818.64
2018-04-01 06-PM,6829.73,6831.75,6831.75,6840.1,6830.38,6830.38
2018-04-01 05-PM,6802.56,6805.01,6805.01,6805,6794.24,6794.24
2018-04-01 04-PM,6450,6450.01,6450.01,6457.9,6429.36,6429.36
2018-04-01 03-PM,6511.02,6513,6513,6512.1,6502.89,6502.89
2018-04-01 02-PM,6550.01,6570,6570,6533.1,6532.65,6532.65
2018-04-01 01-PM,6690.91,6709.7,6709.7,6680,6693.94,6693.94
2018-04-01 12-PM,6690.66,6700.01,6700.01,6680,6692.77,6692.77
2018-04-01 11-AM,6710.61,6718,6718,6696,6708.17,6708.17
2018-04-01 10-AM,6742.99,6743.65,6743.65,6718.8,6732,6732
2018-04-01 09-AM,6702.32,6716,6716,6684.6,6700,6700
2018-04-01 08-AM,6715.05,6720,6720,6687,6704,6704
2018-04-01 07-AM,6840.18,6852,6852,6809.3,6851.5,6851.5
2018-04-01 06-AM,6921,6935,6935,6915,6934.14,6934.14
2018-04-01 05-AM,6935,6938.72,6938.72,6922.5,6937.62,6937.62
2018-04-01 04-AM,6922.75,6934,6934,6903,6928.01,6928.01
2018-04-01 03-AM,6921.82,6931,6931,6914.9,6923.87,6923.87
2018-04-01 02-AM,6996.99,7003.56,7003.56,6979.8,7003.87,7003.87
2018-04-01 01-AM,6980.01,6991.89,6991.89,6969.2,6983.6,6983.6
2018-04-01 12-AM,6920.5,6928.5,6928.5,6911.1,6928.62,6928.62
2018-03-31 11-PM,6956.98,6952.5,6952.5,6942.5,6950.99,6950.99
2018-03-31 10-PM,6922.99,6929.99,6929.99,6910.8,6924.7,6924.7
2018-03-31 09-PM,6898.15,6900.01,6900.01,6888.7,6916.29,6916.29
2018-03-31 08-PM,7048.23,7055,7055,7029.9,7058,7058
2018-03-31 07-PM,7028.26,7040.02,7040.02,7013.7,7029.9,7029.9
2018-03-31 06-PM,7111.23,7126,7126,7092.1,7115,7115
2018-03-31 05-PM,7142.92,7141.68,7141.68,7125.2,7144.1,7144.1
2018-03-31 04-PM,7047.2,7058,7058,7032.5,7040.95,7040.95
2018-03-31 03-PM,7071.48,7068.27,7068.27,7042.1,7074.09,7074.09
2018-03-31 02-PM,7038.29,7041.01,7041.01,7024,7043.13,7043.13
2018-03-31 01-PM,7189.34,7181.73,7181.73,7151.1,7179.19,7179.19
2018-03-31 12-PM,7085.01,7095.01,7095.01,7057.1,7087.8,7087.8
2018-03-31 11-AM,7076.5,7082.24,7082.24,7076.3,7076.07,7076.07
2018-03-31 10-AM,6999.99,6999.99,6999.99,7010,6996.91,6996.91
2018-03-31 09-AM,6890.01,6905.94,6905.94,6891.3,6906.03,6906.03
2018-03-31 08-AM,6819.91,6824.1,6824.1,6810.3,6831.12,6831.12
2018-03-31 07-AM,6808,6818.26,6818.26,6805.3,6818.39,6818.39
2018-03-31 06-AM,6919.33,6920.17,6920.17,6907.2,6923.01,6923.01
2018-03-31 05-AM,7020.79,7020,7020,7020,7023.78,7023.78
2018-03-31 04-AM,6969.5,6969.01,6969.01,6958.6,6976.85,6976.85
2018-03-31 03-AM,7048.84,7047.87,7047.87,7049.4,7047.32,7047.32
2018-03-31 02-AM,7076.51,7099.01,7099.01,7073.2,7078.16,7078.16
2018-03-31 01-AM,6987.34,6993.72,6993.72,6984,6995.22,6995.22
2018-03-31 12-AM,6838.71,6848.01,6848.01,6804,6850,6850
2018-03-30 11-PM,6777.6,6788,6788,6752,6785,6785
2018-03-30 10-PM,6914.26,6916.01,6916.01,6899.5,6912.03,6912.03
2018-03-30 09-PM,6850.45,6860.01,6860.01,6846.6,6858.93,6858.93
2018-03-30 08-PM,6811.2,6820.01,6820.01,6799.9,6823.68,6823.68
2018-03-30 07-PM,6741.9,6743,6743,6714.7,6741.52,6741.52
2018-03-30 06-PM,6727.83,6725.22,6725.22,6710.4,6733.05,6733.05
2018-03-30 05-PM,6683.86,6682.49,6682.49,6663.6,6674.86,6674.86
2018-03-30 04-PM,6780.31,6786,6786,6783.4,6780.05,6780.05
2018-03-30 03-PM,6833.01,6842.8,6842.8,6824.5,6825,6825
2018-03-30 02-PM,6879.9,6889.99,6889.99,6870.7,6879.3,6879.3
2018-03-30 01-PM,7019.99,7020,7020,7021.5,7027.42,7027.42
2018-03-30 12-PM,7014,7012.63,7012.63,7010,7022.98,7022.98
2018-03-30 11-AM,6891.03,6886.6,6886.6,6847.9,6888.81,6888.81
2018-03-30 10-AM,7016.29,7025.01,7025.01,7020,7019.15,7019.15
2018-03-30 09-AM,7097.45,7090.02,7090.02,7054,7097.87,7097.87
2018-03-30 08-AM,7210.58,7200.04,7200.04,7173.3,7200,7200
2018-03-30 07-AM,7036.39,7037.01,7037.01,7006.3,7040.36,7040.36
2018-03-30 06-AM,7106.02,7110.39,7110.39,7119.9,7111.37,7111.37
2018-03-30 05-AM,6706.34,6704.79,6704.79,6703.4,6696.67,6696.67
2018-03-30 04-AM,6863.66,6867.3,6867.3,6837.5,6848.02,6848.02
2018-03-30 03-AM,6842.14,6843.94,6843.94,6792.1,6835.12,6835.12
2018-03-30 02-AM,6892,6886.84,6886.84,6862.8,6889,6889
2018-03-30 01-AM,6826.1,6815,6815,6800,6822.19,6822.19
2018-03-30 12-AM,7086.6,7079.99,7079.99,7080.1,7088.38,7088.38
2018-03-29 11-PM,7181.98,7167.09,7167.09,7163.8,7175.95,7175.95
2018-03-29 10-PM,7062.01,7063.85,7063.85,7066.8,7074.99,7074.99
2018-03-29 09-PM,7101.01,7090,7090,7078.1,7100,7100
2018-03-29 08-PM,7336.06,7337.16,7337.16,7326,7346.96,7346.96
2018-03-29 07-PM,7441.82,7436.58,7436.58,7440,7442,7442
2018-03-29 06-PM,7434.64,7432.51,7432.51,7431.6,7446.06,7446.06
2018-03-29 05-PM,7488.66,7488.05,7488.05,7485,7496.6,7496.6
2018-03-29 04-PM,7476.43,7460,7460,7475,7468,7468
2018-03-29 03-PM,7387.18,7383.5,7383.5,7388,7390.49,7390.49
2018-03-29 02-PM,7474,7460.93,7460.93,7467,7481.32,7481.32
2018-03-29 01-PM,7488.56,7498.58,7498.58,7488.6,7492.33,7492.33
2018-03-29 12-PM,7461.88,7468,7468,7471,7474.89,7474.89
2018-03-29 11-AM,7475.01,7473,7473,7470.4,7476.9,7476.9
2018-03-29 10-AM,7510,7515.16,7515.16,7507,7510.37,7510.37
2018-03-29 09-AM,7541.71,7536.62,7536.62,7538.9,7544.4,7544.4
2018-03-29 08-AM,7534.51,7523.99,7523.99,7534.4,7542.5,7542.5
2018-03-29 07-AM,7615.11,7617.69,7617.69,7613.9,7618.61,7618.61
2018-03-29 06-AM,7555.99,7555.34,7555.34,7547.5,7557.08,7557.08
2018-03-29 05-AM,7600,7601.01,7601.01,7605.3,7594.69,7594.69
2018-03-29 04-AM,7871.8,7870,7870,7869.3,7866.63,7866.63
2018-03-29 03-AM,7899.45,7890.01,7890.01,7900,7900,7900
2018-03-29 02-AM,7879.81,7875.04,7875.04,7889.8,7886.53,7886.53
2018-03-29 01-AM,7943.69,7935,7935,7940.2,7945.58,7945.58
2018-03-29 12-AM,7941.87,7942.72,7942.72,7943.3,7932.41,7932.41
2018-03-28 11-PM,7950,7943,7943,7946.1,7958.74,7958.74
2018-03-28 10-PM,7880.12,7874.92,7874.92,7875,7873,7873
2018-03-28 09-PM,7897.1,7915.35,7915.35,7896.5,7900.2,7900.2
2018-03-28 08-PM,7908.24,7906,7906,7906.9,7905.73,7905.73
2018-03-28 07-PM,7931.9,7938.67,7938.67,7941.3,7929.42,7929.42
2018-03-28 06-PM,7920.59,7918.84,7918.84,7930,7925.99,7925.99
2018-03-28 05-PM,7874.45,7870.98,7870.98,7880.1,7883.34,7883.34
2018-03-28 04-PM,7860.36,7859.65,7859.65,7864.8,7867.14,7867.14
2018-03-28 03-PM,7895.74,7895.56,7895.56,7904,7899.16,7899.16
2018-03-28 02-PM,8034.01,8019.99,8019.99,8042.5,8039.68,8039.68
2018-03-28 01-PM,8017.51,8011.5,8011.5,8033.1,8022.67,8022.67
2018-03-28 12-PM,8046.93,8039.44,8039.44,8042.4,8042.92,8042.92
2018-03-28 11-AM,8043.87,8032.85,8032.85,8042,8040,8040
2018-03-28 10-AM,8081.91,8079.02,8079.02,8099,8090.14,8090.14
2018-03-28 09-AM,7914.41,7900.95,7900.95,7908.4,7908.21,7908.21
2018-03-28 08-AM,7872.31,7875,7875,7880,7880.97,7880.97
2018-03-28 07-AM,7895.95,7893.99,7893.99,7905.7,7891.61,7891.61
2018-03-28 06-AM,7846.98,7844.99,7844.99,7853.3,7848.57,7848.57
2018-03-28 05-AM,7826.96,7820.25,7820.25,7815,7831.56,7831.56
2018-03-28 04-AM,7871,7860,7860,7856,7862.27,7862.27
2018-03-28 03-AM,7835,7822.49,7822.49,7806.4,7828.99,7828.99
2018-03-28 02-AM,7827.52,7809.98,7809.98,7808,7830,7830
2018-03-28 01-AM,7797.85,7790.99,7790.99,7771.5,7799.5,7799.5
2018-03-28 12-AM,7794.46,7793.61,7793.61,7786.7,7791.7,7791.7
2018-03-27 11-PM,7971.78,7969.97,7969.97,7960.4,7969.43,7969.43
2018-03-27 10-PM,8000.01,7992.01,7992.01,7987.8,8005.27,8005.27
2018-03-27 09-PM,7983.16,7988.82,7988.82,7989.1,7995,7995
2018-03-27 08-PM,7892.81,7890,7890,7884.4,7894.09,7894.09
2018-03-27 07-PM,7882.1,7879.99,7879.99,7884.7,7885.22,7885.22
2018-03-27 06-PM,7922.01,7915,7915,7913,7914.61,7914.61
